"Gene.name","baseMean","log2FoldChange","pvalue","padj"
"Cyp27a1",813.991165561435,-1.14354831956137,1.76256281991154e-11,4.16896135984754e-10
"Tmem231",162.323719822896,-1.14433222427094,9.68410110155703e-05,0.000782310717622426
"Plekhg3",250.604387713684,-1.14848318337599,1.70557349514038e-06,1.99529996467124e-05
"Zfp192",257.533611788517,-1.14959197944288,9.95723258047679e-05,0.000800792134701596
"Tmem170b",808.809793837018,-1.14999553148011,4.71868476378402e-11,1.05833358273441e-09
"Fbrsl1",1295.04992828112,-1.15192341365372,2.94704278861707e-14,8.79485248735226e-13
"Pram1",515.467802758872,-1.15318604522465,1.58721303459475e-09,2.92565417979746e-08
"Trappc5",253.047674410803,-1.1625505993349,3.12252346818598e-06,3.46580909127651e-05
"Bloc1s2",410.453123846419,-1.16918604630903,6.76246605787738e-08,1.01324750767615e-06
"Chd9",2376.91263199114,-1.17571089115133,3.63591861651827e-15,1.17225911823638e-13
"Tatdn3",156.752963425955,-1.18040633421335,8.69645298807061e-05,0.000713161810899084
"Pcmtd2",143.256025695927,-1.18049644123127,0.000106021666895582,0.000845722252555535
"Sap30",199.921436985878,-1.18245241616485,6.86912792947667e-05,0.000580446668174889
"Trit1",215.318048072943,-1.18387826187286,1.12065707570048e-05,0.000111376863312507
"Crot",224.907876596865,-1.18754476008727,2.29566020711849e-06,2.62053604043358e-05
"Hist1h2bg",211.663643503145,-1.18766202900515,6.17324696252414e-06,6.49900722497804e-05
"Tob1",341.636657650394,-1.19060356517819,1.36298001949309e-06,1.61058544520376e-05
"8430419L09Rik",588.554404032229,-1.19132310309863,5.55871386787309e-11,1.23396613382519e-09
"Gba2",191.501498254186,-1.19859753316332,1.02474086375657e-05,0.000102787201639582
"Ddx26b",619.961451129517,-1.20110739222408,1.59872914793784e-11,3.79803352184444e-10
"Hltf",1055.65168931677,-1.20435744595977,1.06485533346168e-14,3.35336564749719e-13
"Ccr2",187.541446475314,-1.2221218779199,1.89303780429073e-05,0.000180680868139925
"Sik1",1240.05312040462,-1.2236601211302,9.88687634688092e-11,2.13781499931659e-09
"Mtx3",213.206721000092,-1.24168189766439,3.66830445447252e-06,4.034390066528e-05
"Zfp398",193.812990201347,-1.24366464444166,1.28426026799638e-05,0.000126476286210953
"Gpr124",443.472858312891,-1.25607204601907,1.25043088538636e-09,2.33953674980836e-08
"Rgs18",163.838596784114,-1.26010686937839,1.02681203382131e-05,0.000102899674027625
"Slc46a3",2464.99873138573,-1.26156749137441,6.33403649594896e-17,2.33389854968078e-15
"Pbx2",308.517130045054,-1.2636250210581,5.58877684306208e-08,8.47944251272991e-07
"Prr12",230.652392805777,-1.26515919341091,3.56589830293756e-07,4.72819783546176e-06
"Sh2d3c",752.395504632655,-1.2671811146855,6.2625257936052e-10,1.22902068699502e-08
"Gne",183.012588321954,-1.2692513858381,1.99781645983202e-05,0.000189346856599827
"Idh1",124.927637163202,-1.26955036836223,0.00011856400317246,0.000934791736802956
"Casp2",355.593740980919,-1.27118363100072,9.03424565653836e-08,1.32612443356748e-06
"Zfp831",358.081349484519,-1.27236899452804,2.65823758967135e-09,4.7755701175638e-08
"Fbxl20",1119.96160307944,-1.27814057780536,7.76973375321765e-16,2.65519008670684e-14
"Traf3ip3",323.670065376224,-1.27866186885017,1.03548525381492e-08,1.73108206089151e-07
"Sall2",170.583203544377,-1.28393136063393,5.33135834087778e-06,5.65667041202046e-05
"Ampd3",358.356556239967,-1.28757422981673,5.03777107207816e-09,8.78362819873548e-08
"I830077J02Rik",1902.9121337114,-1.28852343960885,3.36973459572112e-19,1.51470269192726e-17
"Sirpb1a",1398.52806669087,-1.29173842702527,1.13054610976081e-16,4.0553662274963e-15
"Cnnm3",159.294880317687,-1.29469762181363,1.49645276993695e-05,0.000145914247135256
"Abl1",862.442033930894,-1.29478252475982,3.42654710020354e-15,1.10805327571657e-13
"Txnip",1659.80962172051,-1.29535226094822,2.12000399526173e-17,8.26115225923394e-16
"Tsc22d3",774.288782524791,-1.29885526286508,2.00656712308857e-14,6.19291784741267e-13
"1600010M07Rik",320.385777598306,-1.30366740567745,6.15311243947526e-08,9.30959037106641e-07
"Sesn1",346.672887295046,-1.30370425764168,2.24458947650586e-09,4.07297115560938e-08
"Nfam1",1493.76542850386,-1.30877142835974,2.97109900078898e-17,1.13731150090272e-15
"2900056M20Rik",311.717256284731,-1.31656740276806,1.26162725174774e-08,2.08257679283809e-07
"Kbtbd11",603.279901608416,-1.31794450290545,1.84249077516439e-08,2.9746203528101e-07
"Ramp1",133.160170232055,-1.31800310899691,5.97290631949962e-05,0.00051069056163488
"Mapk14",2525.95801764432,-1.32346548265629,5.20604393040581e-20,2.45204669122114e-18
"Mfng",214.829662449141,-1.32473687766606,2.59560384901161e-07,3.52358101457929e-06
"Slc36a1",206.194638588243,-1.3254187585088,4.14134874205314e-07,5.40760312894806e-06
"Rcan3",179.280190966334,-1.33199553543937,5.01382404739336e-06,5.36707074164152e-05
"Slc35c2",613.244715857377,-1.33219719204923,1.49875818624101e-12,3.89353655432827e-11
"Nudt16",208.341340740148,-1.334670622954,5.24743010203616e-06,5.57854860602137e-05
"Eef2k",419.365663889161,-1.33518343195073,4.50446514877653e-11,1.01238321486921e-09
"Slc43a2",1230.47855442864,-1.34119822596429,7.26671920161147e-17,2.6594719294276e-15
"Ypel3",189.427301928668,-1.36250759886911,8.19440291599309e-07,1.00989723309389e-05
"2610008E11Rik",140.50290990198,-1.38086849212061,1.89116354546834e-05,0.000180661152452015
"Fam55d",367.108340409054,-1.38170389901958,5.8706360442119e-10,1.16052190268152e-08
"Trp53inp1",286.190085439815,-1.38889111143919,1.48401270940446e-08,2.42478275731199e-07
"Lrrc18",413.668100648154,-1.38957687185644,3.50037777218146e-07,4.64700887328942e-06
"Fam35a",163.009453810188,-1.39112512021761,1.82435319294846e-06,2.12965712707011e-05
"Ppp1r12b",183.129630121631,-1.39156533830594,3.72407852113684e-06,4.0915763305756e-05
"St8sia1",1010.74781254564,-1.39253344518636,1.24066101555532e-18,5.3976228038196e-17
"Cd101",173.515319312044,-1.3926267518996,6.77691222942301e-07,8.45786753241238e-06
"Cdcp1",213.019211920243,-1.39671182371391,3.37992004120162e-07,4.50364991467862e-06
"March1",1047.70502636181,-1.40985032416876,5.23090819327743e-18,2.16284078083108e-16
"Mmp12",1073.97298387629,-1.41023171776537,4.28328124401421e-19,1.90167154575434e-17
"Hpgd",403.919692155804,-1.41363355909504,2.34896178748745e-11,5.46058005232865e-10
"Hist3h2a",208.102113517741,-1.41956567560346,2.29393272672052e-06,2.62053604043358e-05
"Cep97",118.030110557502,-1.42774875329068,3.85417991165654e-05,0.000343923648953668
"Trim65",168.965106779101,-1.42799113273485,8.02234659261004e-07,9.92078546092975e-06
"Gm5150",150.400932096483,-1.43026966921088,1.65219746724132e-06,1.93494650406759e-05
"Csgalnact2",489.355459813409,-1.43545360734716,6.50759930442441e-14,1.89507589421585e-12
"Ccpg1",671.071822469547,-1.43596093278922,1.99330871116536e-15,6.60352087708085e-14
"Sh3tc1",218.653678050124,-1.43837500938103,3.16883143609446e-08,4.98952775395513e-07
"Zfp157",94.2698421986533,-1.4407871739125,7.49859271865064e-05,0.000626308827456765
"Gpr141",908.493667126523,-1.44423714664336,6.622048036807e-18,2.72762914002777e-16
"Susd3",160.73948953762,-1.4444193663599,1.41962795904318e-06,1.66979692511561e-05
"Mbd4",144.917642182924,-1.44820093142311,1.93351516919071e-05,0.000183573793407914
"Ptchd1",198.310089219452,-1.44867390554875,1.06628688598517e-07,1.55373587665179e-06
"9930111J21Rik1",595.923396793606,-1.4496041641028,3.22995127214087e-15,1.05075261654961e-13
"Abcg3",2252.02309237054,-1.44999666691495,1.68068656089112e-19,7.74760745282279e-18
"Tbc1d10c",504.44286157948,-1.46810932236637,4.00688268970563e-12,1.00246097407808e-10
"Slc6a12",254.880497825828,-1.47661402260581,9.48971769878226e-10,1.81629172846128e-08
"BC037034",384.228602012773,-1.47911989136767,2.23062909270502e-12,5.73976364875855e-11
"Arrdc3",207.272224103513,-1.51017390958703,1.06830549774278e-06,1.29018433188936e-05
"Thap3",87.056488051128,-1.51051373498209,7.09220223376807e-05,0.000596504866447278
"Rasgrp3",972.41244529659,-1.51217378506989,2.88409331751082e-21,1.45318060039976e-19
"Klhl18",709.7157845041,-1.51395059003503,2.66734370572859e-15,8.78277640247959e-14
"Hdac7",136.150502079251,-1.51985130740593,1.77653620588962e-06,2.07607515840369e-05
"BC147527",136.498375668328,-1.52476843069549,1.10466979883043e-06,1.33113325147165e-05
"Mettl7a1",154.649757347543,-1.52533407867044,2.46738793805159e-07,3.37064483391083e-06
"Narf",254.682468855416,-1.5254364727632,1.12626144929976e-09,2.12187657048075e-08
"AW011738",253.142863808608,-1.54132792681842,2.49239093786787e-10,5.16253748182077e-09
"Enpp4",121.586328141388,-1.54570499131082,2.36728077294783e-06,2.69944764350988e-05
"Dna2",503.447816561915,-1.55253715312468,1.19475595636e-13,3.36176396759684e-12
"Ptpro",565.17355670648,-1.58149424988362,3.41739266298656e-16,1.1942133780043e-14
"Stard5",364.058692152212,-1.59163237014083,6.67921940494626e-13,1.78216708900943e-11
"Poli",171.143408766749,-1.60864976655716,4.4640069297677e-08,6.84965822523704e-07
"Tmem229b",407.186402142071,-1.61015017489918,8.65260211050108e-14,2.4797258905571e-12
"Suv420h2",189.190823328908,-1.63210648479805,2.08046143713057e-09,3.79421527751438e-08
"Tmem64",475.007360279832,-1.63262677813685,6.23482686515615e-15,1.98652586559519e-13
"Skint3",297.7128293144,-1.63318040472452,1.3566963146023e-11,3.25156884426698e-10
"Lmo2",399.883055553967,-1.64245082792854,3.96977346455887e-15,1.27232414028302e-13
"Cnr2",163.025064184452,-1.6494839264466,1.87377864385918e-07,2.61243810153494e-06
"Lbh",1066.57914325901,-1.65091576674208,1.39430440865651e-23,7.99179876136296e-22
"Stk32c",88.5190482370791,-1.66718938333007,1.57709341641274e-05,0.000153225587264567
"Arl10",91.1575867228095,-1.66826233925294,7.94989056592738e-05,0.000658922452185855
"Sgsh",148.772177843586,-1.6707225009142,8.39963584338069e-08,1.23969012386026e-06
"Unc119",96.9378218406944,-1.67864415238389,5.81922155292011e-06,6.15621358230308e-05
"Hps3",1551.53091284053,-1.69028628896799,4.35940639997167e-25,2.71410629487892e-23
"Ptger3",74.859118293685,-1.70070440526995,6.22387139170831e-05,0.000530056594232516
"Clec4a2",215.103034836444,-1.74802311435538,1.85098936570259e-11,4.3590799562296e-10
"Prom2",80.2222739926615,-1.75124224121927,2.20247754957214e-05,0.00020693355849536
"BC031353",254.337351380336,-1.76445689009594,1.37849785517821e-12,3.59837765425193e-11
"Rnase6",498.647123028616,-1.7770849956063,1.52872439536105e-18,6.62426854997848e-17
"Fam55c",214.602326991989,-1.79687117586643,4.44962186921836e-11,1.0021362517514e-09
"Rhobtb2",99.1791776596236,-1.80451105220836,1.97656285881097e-06,2.29006475395714e-05
"Rbfa",60.1850085013246,-1.80873097844126,7.43718831957786e-05,0.000621659421805455
"Pdlim2",79.8787044456534,-1.81497362535514,7.47602409359626e-06,7.72047368979297e-05
"Fbxo32",59.4942829706813,-1.83095981059259,8.37576194468034e-05,0.000691048203706947
"Fam69a",428.927191592184,-1.83209391745287,9.13670664602233e-18,3.67947743852639e-16
"Per3",100.060580653617,-1.85234531395349,2.37093031274002e-06,2.70076635940196e-05
"Tlr11",228.477308281143,-1.85618800893968,9.94426793989236e-13,2.62107675408404e-11
"Napepld",67.1832777576906,-1.87018644198123,4.62021106862897e-05,0.000406256059305663
"Nlrp10",70.3350695333078,-1.87393849338987,2.72458767988969e-05,0.000250131002849534
"Zfp961",163.233705529847,-1.88372087873806,5.61394429122374e-08,8.50571447647927e-07
"Xpc",114.270827071508,-1.88770896359996,1.65175710126373e-07,2.33901760496601e-06
"P2ry6",224.4555340306,-1.89766882274894,2.37858923709606e-13,6.52335625454724e-12
"Cln8",592.282869750702,-1.93805434047248,9.53808775276135e-17,3.45572256273123e-15
"Aph1b",56.1447721125693,-1.94743024030004,4.8242178450485e-05,0.000421457676737181
"Rnd3",1543.94325782518,-1.9562525870629,8.98364460495205e-35,9.73198220054456e-33
"Map2k6",203.71203652329,-1.95729616207768,2.17738765950025e-11,5.08354321451859e-10
"Bcl11a",1833.41131685503,-2.00563321287139,1.12958547559865e-41,1.67627389824112e-39
"Gpr34",143.590288762586,-2.01399825241735,3.29495217250118e-10,6.74748901412198e-09
"Dusp10",199.037971726084,-2.02012300449658,7.08695848452646e-10,1.3808097349438e-08
"Tifab",647.301127781602,-2.03433276275599,7.39706145303622e-27,5.07166877979376e-25
"Il16",569.958331250864,-2.03480736093692,5.71772015402787e-23,3.14901720355996e-21
"Lpar5",61.6778644490972,-2.04890049382109,1.09503501455541e-05,0.000109130766445986
"Rgs14",93.8715414998499,-2.05157183760979,4.41750296027996e-08,6.78791625088125e-07
"Rnf144b",193.025123790392,-2.05783753051398,1.52223475434526e-13,4.20672680964853e-12
"B130006D01Rik",74.704470737966,-2.09521251314,6.88021376285912e-06,7.18740170617675e-05
"1810012P15Rik",49.4575612067588,-2.09775522447019,7.66042934786886e-05,0.000637858809573123
"Abhd15",109.757108522316,-2.09844720357822,3.17485882802313e-09,5.67545308316411e-08
"Gpr155",153.065125800671,-2.16794304538571,2.25591503605697e-12,5.77738240794447e-11
"Clec4g",135.18708529386,-2.16827348730755,3.04599615216229e-11,7.00579114997327e-10
"Tmem150b",172.305443208349,-2.16827546091559,4.24895811646321e-11,9.58936734909291e-10
"Frat2",54.486691524885,-2.18533862447768,5.71611918308016e-05,0.000490671308322562
"Dusp6",330.98544787394,-2.26063273246135,7.92320414786359e-23,4.29160352669031e-21
"Mycl1",233.542756253932,-2.26819772238704,1.04408831541639e-16,3.75767731591554e-15
"Kcnj16",130.891338690566,-2.29316395023478,5.20134205566001e-12,1.29531352848195e-10
"Zfp36l2",2054.54985128164,-2.31226803987337,1.05970978985853e-57,3.0210095140888e-55
"Calhm2",373.494043753087,-2.31516801867256,6.25460880276291e-24,3.66249606272058e-22
"Hhex",346.309599829922,-2.31938384102425,3.19047541662355e-20,1.50927599075471e-18
"Cd200r1",67.7982777814173,-2.36313872517683,1.74401594841304e-07,2.44727004781846e-06
"Hdgfrp3",109.43587569795,-2.38656307369003,7.67186620480718e-10,1.48941445513757e-08
"BC055004",47.2065242216031,-2.43380898671167,4.57374032818429e-06,4.94484321109985e-05
"2900005J15Rik",44.2274124818928,-2.61551914857148,5.29589869810767e-06,5.62455594084318e-05
"6330409D20Rik",34.6190874016626,-2.67814690038641,1.91186718206124e-05,0.000182157055261824
"D6Ertd527e",69.6272427312329,-2.6857057981055,2.23636891887493e-09,4.06486317083424e-08
"Slc9a2",33.5148116574481,-2.69908268241243,4.07686418505654e-05,0.000362005489481291
"Ypel2",122.766774384271,-2.70036580621042,1.75680322219367e-12,4.55297830287657e-11
"Hes1",135.754946524194,-2.70630719673647,4.72397773152957e-14,1.39441010260653e-12
"Serpinb2",70.1391362650799,-2.98899343119599,1.7145728152364e-10,3.64195437401096e-09
"Brsk1",80.3551612343248,-3.04494785227288,8.51894107976137e-10,1.64502118925232e-08
"Eif2s3y",392.383319600637,-8.63015086314461,1.42139140937079e-30,1.21243568013494e-28
"Ddx3y",618.7491474179,-9.70537095137367,4.93944283176364e-30,4.05371092397694e-28
"Uty",189.745887020479,-11.0294407217942,5.29168926949454e-14,1.55351950830446e-12
"Kdm5d",385.864013121195,-12.0542208022775,1.33075954714375e-16,4.74214413625271e-15
